2.31703022559,31.2117369552
1.94886974484,31.4017519319
1.92424294103,27.3056047321
1.8882933839,69.2837815247
2.05101363513,20.9414237605
2.31913246091,22.8086412191
2.67636006614,47.5613979226
3.26889496186,129.360370659
3.73281805144,68.9752051541
3.65414099147,10.4091055523
3.23535652192,2.68719378124
3.09684294867,68.041841191
3.14782498896,123.684687116
3.08248694193,76.6721618646
3.0295409347,79.5594120013
2.766812672,53.390452269
2.95103713584,87.311150836
2.88996878944,21.4595344638
2.97959522232,35.4223490257
2.74641513121,76.2638509774
3.15510948862,50.3307606719
2.79521801,143.222385237
2.57896970556,34.6333396281
2.18169927416,54.3026669935
2.02453022559,22.1243206845
1.68636974484,57.0051159328
1.45424294103,20.2082231877
1.4332933839,56.301243383
1.44351363513,24.7736187541
2.89163246091,28.4744548169
5.05386006614,45.6794881998
5.13139496186,119.278332253
5.08531805144,75.3417812843
5.22914099147,8.46961209078
4.10535652192,2.01399865797
3.58184294867,21.9448115888
2.90782498896,14.5382912875
2.22248694193,34.7650342282
2.1695409347,97.3778883272
2.439312672,134.487095203
2.84353713584,116.532436274
3.03746878944,83.8027909411
3.24959522232,43.6048674177
2.74391513121,76.2958369553
2.81760948862,228.955314257
2.32771801,188.397316527
2.05146970556,94.560266442
1.86169927416,84.8820188815
1.63453022559,22.3393928526
1.43886974484,21.7430563867
1.43174294103,25.3210751818
1.4182933839,22.9314584868
1.43851363513,22.5446890129
1.46663246091,27.1100845793
2.74386006614,18.3155352794
4.51639496186,25.7221604361
4.67031805144,47.7444330756
4.63664099147,122.17120332
4.31035652192,103.495698125
3.56684294867,176.311641158
2.82032498896,24.7478759997
2.66498694193,5.5157667695
2.7245409347,101.555307323
2.964312672,55.3382865711
3.13103713584,49.6215307021
3.25246878944,30.1546842588
3.48709522232,47.4050764334
3.50141513121,131.12946379
3.38260948862,191.61362304
2.53771801,153.705112645
2.33896970556,96.9749403283
1.43669927416,76.7917553898
1.63453022559,57.6405564292
1.45886974484,47.3268683723
1.35674294103,58.2521740788
1.0207933839,59.2927017198
1.06101363513,56.0177391615
3.13413246091,51.8586650843
4.87136006614,61.2578644432
5.30389496186,141.510292374
5.76531805144,97.4133083974
6.85,123.196238714
6.38035652192,53.7840347939
4.44934294867,32.5261841433
4.41532498896,111.756549841
4.40998694193,18.028585409
4.2345409347,10.1009621709
2.254312672,11.7033328068
2.55603713584,20.6360438661
3.01996878944,22.4344119163
3.48459522232,111.430808402
2.57891513121,118.085611648
2.86010948862,156.889243914
2.44021801,87.4237808671
2.02896970556,36.1333396281
1.09919927416,31.1866797639
2.05953022559,46.2472367007
2.06386974484,32.1936085505
2.03174294103,22.6451070443
2.0057933839,19.0937583171
2.61101363513,23.730243892
